구간시작시각,VDS_ID,연결방향,방향코드,VDS이정_km,도로이정_km,콘존ID,콘존명,콘존길이_km,원시행수,관측시각수,차로수,교통량_5분,평균속도_5분_km_h,점유율_5분_pct,속도관측행수,점유율유효행수,음수오류행수,전부0행수,속도관측비율,전부0비율,품질상태
2026-08-20 10:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,235.0,93.00,0.482,48,50,0,2,0.9600,0.0400,OK
2026-08-20 11:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,219.0,93.09,0.401,41,50,0,9,0.8200,0.1800,OK
2026-08-20 11:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,199.0,93.04,0.432,45,50,0,5,0.9000,0.1000,OK
2026-08-20 11:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,203.0,96.33,0.425,44,50,0,6,0.8800,0.1200,OK
2026-08-20 11:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,220.0,92.74,0.434,44,50,0,6,0.8800,0.1200,OK
2026-08-20 11:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,197.0,95.23,0.420,44,50,0,6,0.8800,0.1200,OK
2026-08-20 11:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,220.0,92.38,0.459,46,50,0,4,0.9200,0.0800,OK
2026-08-20 11:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,210.0,87.43,0.480,44,50,0,6,0.8800,0.1200,OK
2026-08-20 11:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,218.0,91.91,0.419,43,50,0,7,0.8600,0.1400,OK
2026-08-20 11:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,194.0,90.27,0.494,45,50,0,5,0.9000,0.1000,OK
2026-08-20 11:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,250.0,84.72,0.460,46,50,0,4,0.9200,0.0800,OK
2026-08-20 11:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,220.0,86.60,0.475,45,50,0,5,0.9000,0.1000,OK
2026-08-20 11:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,231.0,82.09,0.490,47,50,0,3,0.9400,0.0600,OK
2026-08-20 12:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,215.0,86.68,0.472,41,45,5,4,0.8200,0.0800,ERROR_VALUE
2026-08-20 12:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,240.0,82.92,0.509,46,50,0,4,0.9200,0.0800,OK
2026-08-20 12:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,229.0,79.93,0.532,47,50,0,3,0.9400,0.0600,OK
2026-08-20 12:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,274.0,80.54,0.487,47,50,0,3,0.9400,0.0600,OK
2026-08-20 12:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,224.0,86.58,0.458,45,50,0,5,0.9000,0.1000,OK
2026-08-20 12:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,196.0,91.16,0.349,38,50,0,12,0.7600,0.2400,OK
2026-08-20 12:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,188.0,90.03,0.450,43,50,0,7,0.8600,0.1400,OK
2026-08-20 12:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,189.0,92.15,0.461,45,50,0,5,0.9000,0.1000,OK
2026-08-20 12:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,176.0,91.63,0.363,39,50,0,11,0.7800,0.2200,OK
2026-08-20 12:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,199.0,88.97,0.477,47,50,0,3,0.9400,0.0600,OK
2026-08-20 12:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,184.0,92.36,0.437,44,50,0,6,0.8800,0.1200,OK
2026-08-20 12:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,195.0,91.65,0.398,42,50,0,8,0.8400,0.1600,OK
2026-08-20 13:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,207.0,90.00,0.464,47,50,0,3,0.9400,0.0600,OK
2026-08-20 13:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,190.0,90.16,0.417,45,50,0,5,0.9000,0.1000,OK
2026-08-20 13:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,180.0,90.78,0.429,43,50,0,7,0.8600,0.1400,OK
2026-08-20 13:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,178.0,91.39,0.494,48,50,0,2,0.9600,0.0400,OK
2026-08-20 13:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,242.0,87.50,0.465,45,50,0,5,0.9000,0.1000,OK
2026-08-20 13:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,248.0,86.58,0.443,43,50,0,7,0.8600,0.1400,OK
2026-08-20 13:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,235.0,91.30,0.472,48,50,0,2,0.9600,0.0400,OK
2026-08-20 13:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,238.0,85.02,0.454,45,50,0,5,0.9000,0.1000,OK
2026-08-20 13:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,242.0,89.15,0.457,45,50,0,5,0.9000,0.1000,OK
2026-08-20 13:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,202.0,87.91,0.408,43,50,0,7,0.8600,0.1400,OK
2026-08-20 13:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,211.0,93.22,0.447,46,50,0,4,0.9200,0.0800,OK
2026-08-20 13:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,204.0,88.02,0.434,43,50,0,7,0.8600,0.1400,OK
2026-08-20 14:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,192.0,86.73,0.421,41,50,0,9,0.8200,0.1800,OK
2026-08-20 14:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,173.0,90.63,0.414,43,50,0,7,0.8600,0.1400,OK
2026-08-20 14:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,179.0,92.22,0.450,43,50,0,7,0.8600,0.1400,OK
2026-08-20 14:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,188.0,92.94,0.422,45,50,0,5,0.9000,0.1000,OK
2026-08-20 14:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,190.0,91.88,0.428,45,50,0,5,0.9000,0.1000,OK
2026-08-20 14:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,213.0,94.74,0.476,49,50,0,1,0.9800,0.0200,OK
2026-08-20 14:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,181.0,91.24,0.432,44,50,0,6,0.8800,0.1200,OK
2026-08-20 14:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,200.0,91.53,0.449,47,50,0,3,0.9400,0.0600,OK
2026-08-20 14:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,180.0,93.78,0.418,44,50,0,6,0.8800,0.1200,OK
2026-08-20 14:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,216.0,95.70,0.480,46,50,0,4,0.9200,0.0800,OK
2026-08-20 14:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,201.0,93.22,0.437,46,50,0,4,0.9200,0.0800,OK
2026-08-20 14:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,88.69,0.425,45,50,0,5,0.9000,0.1000,OK
2026-08-20 15:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,207.0,91.57,0.425,44,50,0,6,0.8800,0.1200,OK
2026-08-20 15:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,194.0,90.24,0.398,42,50,0,8,0.8400,0.1600,OK
2026-08-20 15:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,220.0,91.15,0.456,45,50,0,5,0.9000,0.1000,OK
2026-08-20 15:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,230.0,91.61,0.451,47,50,0,3,0.9400,0.0600,OK
2026-08-20 15:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,251.0,90.79,0.490,47,50,0,3,0.9400,0.0600,OK
2026-08-20 15:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,234.0,95.48,0.416,46,50,0,4,0.9200,0.0800,OK
2026-08-20 15:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,215.0,95.64,0.410,45,50,0,5,0.9000,0.1000,OK
2026-08-20 15:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,186.0,93.16,0.467,45,50,0,5,0.9000,0.1000,OK
2026-08-20 15:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,209.0,93.10,0.470,45,50,0,5,0.9000,0.1000,OK
2026-08-20 15:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,206.0,93.93,0.446,46,50,0,4,0.9200,0.0800,OK
2026-08-20 15:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,189.0,92.35,0.397,43,50,0,7,0.8600,0.1400,OK
2026-08-20 15:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,212.0,94.77,0.388,43,50,0,7,0.8600,0.1400,OK
2026-08-20 16:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,194.0,92.23,0.394,41,50,0,9,0.8200,0.1800,OK
2026-08-20 16:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,213.0,93.20,0.422,48,50,0,2,0.9600,0.0400,OK
2026-08-20 16:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,94.80,0.393,44,50,0,6,0.8800,0.1200,OK
2026-08-20 16:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,94.91,0.441,47,50,0,3,0.9400,0.0600,OK
2026-08-20 16:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,237.0,92.02,0.434,46,50,0,4,0.9200,0.0800,OK
2026-08-20 16:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,246.0,91.04,0.464,47,50,0,3,0.9400,0.0600,OK
2026-08-20 16:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,236.0,92.17,0.443,46,50,0,4,0.9200,0.0800,OK
2026-08-20 16:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,271.0,89.84,0.436,47,50,0,3,0.9400,0.0600,OK
2026-08-20 16:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,293.0,93.80,0.434,48,50,0,2,0.9600,0.0400,OK
2026-08-20 16:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,282.0,93.77,0.447,49,50,0,1,0.9800,0.0200,OK
2026-08-20 16:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,292.0,91.16,0.455,47,50,0,3,0.9400,0.0600,OK
2026-08-20 16:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,284.0,90.57,0.442,48,50,0,2,0.9600,0.0400,OK
2026-08-20 17:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,241.0,94.78,0.394,43,50,0,7,0.8600,0.1400,OK
2026-08-20 17:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,249.0,92.67,0.437,48,50,0,2,0.9600,0.0400,OK
2026-08-20 17:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,249.0,94.50,0.461,49,50,0,1,0.9800,0.0200,OK
2026-08-20 17:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,261.0,96.05,0.400,45,50,0,5,0.9000,0.1000,OK
2026-08-20 17:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,264.0,93.41,0.437,48,50,0,2,0.9600,0.0400,OK
2026-08-20 17:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,240.0,93.57,0.410,45,50,0,5,0.9000,0.1000,OK
2026-08-20 17:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,259.0,93.90,0.421,47,50,0,3,0.9400,0.0600,OK
2026-08-20 17:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,297.0,91.85,0.458,50,50,0,0,1.0000,0.0000,OK
2026-08-20 17:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,248.0,94.73,0.403,47,50,0,3,0.9400,0.0600,OK
2026-08-20 17:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,262.0,92.27,0.422,47,50,0,3,0.9400,0.0600,OK
2026-08-20 17:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,246.0,95.45,0.444,48,50,0,2,0.9600,0.0400,OK
2026-08-20 17:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,273.0,92.35,0.423,46,50,0,4,0.9200,0.0800,OK
2026-08-20 18:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,249.0,91.54,0.411,46,50,0,4,0.9200,0.0800,OK
2026-08-20 18:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,241.0,91.19,0.444,47,50,0,3,0.9400,0.0600,OK
2026-08-20 18:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,264.0,88.15,0.454,46,50,0,4,0.9200,0.0800,OK
2026-08-20 18:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,269.0,91.41,0.461,50,50,0,0,1.0000,0.0000,OK
2026-08-20 18:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,248.0,92.44,0.456,49,50,0,1,0.9800,0.0200,OK
2026-08-20 18:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,297.0,91.89,0.453,50,50,0,0,1.0000,0.0000,OK
2026-08-20 18:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,262.0,95.97,0.432,50,50,0,0,1.0000,0.0000,OK
2026-08-20 18:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,275.0,91.20,0.463,50,50,0,0,1.0000,0.0000,OK
2026-08-20 18:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,287.0,92.29,0.448,48,50,0,2,0.9600,0.0400,OK
2026-08-20 18:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,267.0,94.01,0.456,49,50,0,1,0.9800,0.0200,OK
2026-08-20 18:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,264.0,94.03,0.443,48,50,0,2,0.9600,0.0400,OK
2026-08-20 18:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,252.0,90.81,0.428,47,50,0,3,0.9400,0.0600,OK
2026-08-20 19:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,254.0,89.52,0.396,42,50,0,8,0.8400,0.1600,OK
2026-08-20 19:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,251.0,89.59,0.444,47,50,0,3,0.9400,0.0600,OK
2026-08-20 19:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,272.0,91.54,0.490,49,50,0,1,0.9800,0.0200,OK
2026-08-20 19:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,228.0,89.36,0.448,46,50,0,4,0.9200,0.0800,OK
2026-08-20 19:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,196.0,93.73,0.445,46,50,0,4,0.9200,0.0800,OK
2026-08-20 19:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,247.0,91.15,0.450,48,50,0,2,0.9600,0.0400,OK
2026-08-20 19:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,216.0,90.21,0.463,47,50,0,3,0.9400,0.0600,OK
2026-08-20 19:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,205.0,89.82,0.445,46,50,0,4,0.9200,0.0800,OK
2026-08-20 19:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,211.0,88.45,0.420,43,50,0,7,0.8600,0.1400,OK
2026-08-20 19:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,225.0,91.74,0.433,45,50,0,5,0.9000,0.1000,OK
2026-08-20 19:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,89.06,0.461,46,50,0,4,0.9200,0.0800,OK
2026-08-20 19:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,201.0,88.78,0.422,43,50,0,7,0.8600,0.1400,OK
2026-08-20 20:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,213.0,89.96,0.463,46,50,0,4,0.9200,0.0800,OK
2026-08-20 20:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,225.0,86.50,0.473,46,50,0,4,0.9200,0.0800,OK
2026-08-20 20:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,229.0,92.17,0.455,46,50,0,4,0.9200,0.0800,OK
2026-08-20 20:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,236.0,88.89,0.465,47,50,0,3,0.9400,0.0600,OK
2026-08-20 20:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,232.0,83.28,0.483,46,50,0,4,0.9200,0.0800,OK
2026-08-20 20:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,215.0,88.61,0.479,46,50,0,4,0.9200,0.0800,OK
2026-08-20 20:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,198.0,88.61,0.408,44,50,0,6,0.8800,0.1200,OK
2026-08-20 20:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,184.0,91.39,0.404,42,50,0,8,0.8400,0.1600,OK
2026-08-20 20:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,205.0,87.60,0.449,44,50,0,6,0.8800,0.1200,OK
2026-08-20 20:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,187.0,90.14,0.444,45,50,0,5,0.9000,0.1000,OK
2026-08-20 20:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,152.0,89.57,0.457,45,50,0,5,0.9000,0.1000,OK
2026-08-20 20:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,147.0,93.23,0.398,40,50,0,10,0.8000,0.2000,OK
2026-08-20 21:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,155.0,93.90,0.342,39,50,0,11,0.7800,0.2200,OK
2026-08-20 21:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,152.0,93.59,0.420,45,50,0,5,0.9000,0.1000,OK
2026-08-20 21:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,206.0,93.93,0.453,47,50,0,3,0.9400,0.0600,OK
2026-08-20 21:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,190.0,91.79,0.407,43,50,0,7,0.8600,0.1400,OK
2026-08-20 21:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,212.0,91.99,0.492,46,50,0,4,0.9200,0.0800,OK
2026-08-20 21:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,200.0,92.08,0.485,48,50,0,2,0.9600,0.0400,OK
2026-08-20 21:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,189.0,92.87,0.442,46,50,0,4,0.9200,0.0800,OK
2026-08-20 21:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,173.0,95.10,0.419,42,50,0,8,0.8400,0.1600,OK
2026-08-20 21:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,221.0,92.54,0.465,47,50,0,3,0.9400,0.0600,OK
2026-08-20 21:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,201.0,92.64,0.416,45,50,0,5,0.9000,0.1000,OK
2026-08-20 21:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,177.0,97.62,0.405,44,50,0,6,0.8800,0.1200,OK
2026-08-20 21:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,92.69,0.492,48,50,0,2,0.9600,0.0400,OK
2026-08-20 22:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,160.0,96.17,0.367,43,50,0,7,0.8600,0.1400,OK
2026-08-20 22:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,206.0,90.91,0.432,46,50,0,4,0.9200,0.0800,OK
